rater,team,individual,survey,metric,value,team_number,individual_id
-300004,3,4,2,Innovation,50.0,3,4
-300004,3,4,2,Ambition,54.0,3,4
-1100003,11,3,2,Wellbeing,84.0,11,3
-1100003,11,3,2,Team Access,76.0,11,3
-1100003,11,3,2,Productivity,79.0,11,3
-1100003,11,3,2,Capacity,69.0,11,3
-1100003,11,3,2,Capability,68.0,11,3
-1100003,11,3,2,Priorities,72.0,11,3
-1100003,11,3,2,Collaboration,85.0,11,3
-1100003,11,3,2,Psych. Safety,77.0,11,3
-1100003,11,3,2,Cognitive Load,74.0,11,3
-1100003,11,3,2,Leadership,79.0,11,3
-1100003,11,3,2,Solution Fit,69.0,11,3
-1100003,11,3,2,Innovation,79.0,11,3
-1100003,11,3,2,Ambition,75.0,11,3
-2300006,23,6,2,Wellbeing,88.0,23,6
-2300006,23,6,2,Team Access,85.0,23,6
-2300006,23,6,2,Productivity,84.0,23,6
-2300006,23,6,2,Capacity,55.0,23,6
-2300006,23,6,2,Capability,53.0,23,6
-2300006,23,6,2,Priorities,81.0,23,6
-2300006,23,6,2,Collaboration,83.0,23,6
-2300006,23,6,2,Psych. Safety,54.0,23,6
-2300006,23,6,2,Cognitive Load,54.0,23,6
-2300006,23,6,2,Leadership,58.0,23,6
-2300006,23,6,2,Solution Fit,53.0,23,6
-2300006,23,6,2,Innovation,53.0,23,6
-2300006,23,6,2,Ambition,54.0,23,6
-1800003,18,3,2,Wellbeing,90.0,18,3
-1800003,18,3,2,Team Access,80.0,18,3
-1800003,18,3,2,Productivity,75.0,18,3
-1800003,18,3,2,Capacity,80.0,18,3
-1800003,18,3,2,Capability,80.0,18,3
-1800003,18,3,2,Priorities,80.0,18,3
-1800003,18,3,2,Collaboration,80.0,18,3
-1800003,18,3,2,Psych. Safety,80.0,18,3
-1800003,18,3,2,Cognitive Load,75.0,18,3
-1800003,18,3,2,Leadership,80.0,18,3
-1800003,18,3,2,Solution Fit,85.0,18,3
-1800003,18,3,2,Innovation,70.0,18,3
-1800003,18,3,2,Ambition,75.0,18,3
-1700001,17,1,2,Wellbeing,60.0,17,1
-1700001,17,1,2,Team Access,69.0,17,1
-1700001,17,1,2,Productivity,75.0,17,1
-1700001,17,1,2,Capacity,90.0,17,1
-1700001,17,1,2,Capability,90.0,17,1
-1700001,17,1,2,Priorities,81.0,17,1
-1700001,17,1,2,Collaboration,87.0,17,1
-1700001,17,1,2,Psych. Safety,73.0,17,1
-1700001,17,1,2,Cognitive Load,68.0,17,1
-1700001,17,1,2,Leadership,83.0,17,1
-1700001,17,1,2,Solution Fit,84.0,17,1
-1700001,17,1,2,Innovation,84.0,17,1
-1700001,17,1,2,Ambition,87.0,17,1
-1300003,13,3,2,Wellbeing,79.0,13,3
-1300003,13,3,2,Team Access,84.0,13,3
-1300003,13,3,2,Productivity,73.0,13,3
-1300003,13,3,2,Capacity,98.0,13,3
-1300003,13,3,2,Capability,85.0,13,3
-1300003,13,3,2,Priorities,86.0,13,3
-1300003,13,3,2,Collaboration,78.0,13,3
-1300003,13,3,2,Psych. Safety,78.0,13,3
-1300003,13,3,2,Cognitive Load,76.0,13,3
-1300003,13,3,2,Leadership,71.0,13,3
-1300003,13,3,2,Solution Fit,79.0,13,3
-1300003,13,3,2,Innovation,87.0,13,3
-1300003,13,3,2,Ambition,100.0,13,3
-1300000,13,0,2,Wellbeing,60.0,13,0
-1300000,13,0,2,Team Access,73.0,13,0
-1300000,13,0,2,Productivity,74.0,13,0
-1300000,13,0,2,Capacity,72.0,13,0
-1300000,13,0,2,Capability,87.0,13,0
-1300000,13,0,2,Priorities,69.0,13,0
-1300000,13,0,2,Collaboration,81.0,13,0
-1300000,13,0,2,Psych. Safety,98.0,13,0
-1300000,13,0,2,Cognitive Load,75.0,13,0
-1300000,13,0,2,Leadership,87.0,13,0
-1300000,13,0,2,Solution Fit,71.0,13,0
-1300000,13,0,2,Innovation,77.0,13,0
-1300000,13,0,2,Ambition,77.0,13,0
-2200000,22,0,2,Wellbeing,-1.0,22,0
-2200000,22,0,2,Team Access,-1.0,22,0
-2200000,22,0,2,Productivity,-1.0,22,0
-2200000,22,0,2,Capacity,-1.0,22,0
-2200000,22,0,2,Capability,-1.0,22,0
-2200000,22,0,2,Priorities,-1.0,22,0
-2200000,22,0,2,Collaboration,-1.0,22,0
-2200000,22,0,2,Psych. Safety,-1.0,22,0
-2200000,22,0,2,Cognitive Load,-1.0,22,0
-2200000,22,0,2,Leadership,-1.0,22,0
-2200000,22,0,2,Solution Fit,80.0,22,0
-2200000,22,0,2,Innovation,85.0,22,0
-2200000,22,0,2,Ambition,100.0,22,0
-100003,1,3,2,Wellbeing,61.0,1,3
-100003,1,3,2,Team Access,50.0,1,3
-100003,1,3,2,Productivity,75.0,1,3
-100003,1,3,2,Capacity,93.0,1,3
-100003,1,3,2,Capability,84.0,1,3
-100003,1,3,2,Priorities,48.0,1,3
-100003,1,3,2,Collaboration,50.0,1,3
-100003,1,3,2,Psych. Safety,54.0,1,3
-100003,1,3,2,Cognitive Load,58.0,1,3
-100003,1,3,2,Leadership,71.0,1,3
-100003,1,3,2,Solution Fit,76.0,1,3
-100003,1,3,2,Innovation,68.0,1,3
-100003,1,3,2,Ambition,54.0,1,3
-1100004,11,4,2,Wellbeing,43.0,11,4
-1100004,11,4,2,Team Access,81.0,11,4
-1100004,11,4,2,Productivity,69.0,11,4
-1100004,11,4,2,Capacity,48.0,11,4
-1100004,11,4,2,Capability,65.0,11,4
-1100004,11,4,2,Priorities,45.0,11,4
-1100004,11,4,2,Collaboration,57.0,11,4
-1100004,11,4,2,Psych. Safety,33.0,11,4
-1100004,11,4,2,Cognitive Load,51.0,11,4
-1100004,11,4,2,Leadership,21.0,11,4
-1100004,11,4,2,Solution Fit,45.0,11,4
-1100004,11,4,2,Innovation,41.0,11,4
-1100004,11,4,2,Ambition,36.0,11,4
-200007,2,7,2,Wellbeing,85.0,2,7
-200007,2,7,2,Team Access,68.0,2,7
-200007,2,7,2,Productivity,88.0,2,7
-200007,2,7,2,Capacity,83.0,2,7
-200007,2,7,2,Capability,97.0,2,7
-200007,2,7,2,Priorities,90.0,2,7
-200007,2,7,2,Collaboration,93.0,2,7
-200007,2,7,2,Psych. Safety,86.0,2,7
-200007,2,7,2,Cognitive Load,71.0,2,7
-200007,2,7,2,Leadership,64.0,2,7
-200007,2,7,2,Solution Fit,75.0,2,7
-200007,2,7,2,Innovation,69.0,2,7
-200007,2,7,2,Ambition,89.0,2,7
-2700002,27,2,2,Wellbeing,33.0,27,2
-2700002,27,2,2,Team Access,25.0,27,2
-2700002,27,2,2,Productivity,19.0,27,2
-2700002,27,2,2,Capacity,19.0,27,2
-2700002,27,2,2,Capability,8.0,27,2
-2700002,27,2,2,Priorities,33.0,27,2
-2700002,27,2,2,Collaboration,42.0,27,2
-2700002,27,2,2,Psych. Safety,69.0,27,2
-2700002,27,2,2,Cognitive Load,38.0,27,2
-2700002,27,2,2,Leadership,25.0,27,2
-2700002,27,2,2,Solution Fit,11.0,27,2
-2700002,27,2,2,Innovation,19.0,27,2
-2700002,27,2,2,Ambition,25.0,27,2
-1100007,11,7,2,Wellbeing,20.0,11,7
-1100007,11,7,2,Team Access,75.0,11,7
-1100007,11,7,2,Productivity,65.0,11,7
-1100007,11,7,2,Capacity,43.0,11,7
-1100007,11,7,2,Capability,50.0,11,7
-1100007,11,7,2,Priorities,75.0,11,7
-1100007,11,7,2,Collaboration,50.0,11,7
-1100007,11,7,2,Psych. Safety,70.0,11,7
-1100007,11,7,2,Cognitive Load,58.0,11,7
-1100007,11,7,2,Leadership,30.0,11,7
-1100007,11,7,2,Solution Fit,70.0,11,7
-1100007,11,7,2,Innovation,60.0,11,7
-1100007,11,7,2,Ambition,65.0,11,7
-600002,6,2,2,Wellbeing,78.0,6,2
-600002,6,2,2,Team Access,67.0,6,2
-600002,6,2,2,Productivity,70.0,6,2
-600002,6,2,2,Capacity,68.0,6,2
-600002,6,2,2,Capability,68.0,6,2
-600002,6,2,2,Priorities,55.0,6,2
-600002,6,2,2,Collaboration,48.0,6,2
-600002,6,2,2,Psych. Safety,67.0,6,2
-600002,6,2,2,Cognitive Load,64.0,6,2
-600002,6,2,2,Leadership,68.0,6,2
-600002,6,2,2,Solution Fit,46.0,6,2
-600002,6,2,2,Innovation,50.0,6,2
-600002,6,2,2,Ambition,54.0,6,2
-1300001,13,1,2,Wellbeing,85.0,13,1
-1300001,13,1,2,Team Access,75.0,13,1
-1300001,13,1,2,Productivity,62.0,13,1
-1300001,13,1,2,Capacity,73.0,13,1
-1300001,13,1,2,Capability,65.0,13,1
-1300001,13,1,2,Priorities,69.0,13,1
-1300001,13,1,2,Collaboration,55.0,13,1
-1300001,13,1,2,Psych. Safety,78.0,13,1
-1300001,13,1,2,Cognitive Load,25.0,13,1
-1300001,13,1,2,Leadership,86.0,13,1
-1300001,13,1,2,Solution Fit,44.0,13,1
-1300001,13,1,2,Innovation,66.0,13,1
-1300001,13,1,2,Ambition,73.0,13,1
-300002,3,2,2,Wellbeing,57.0,3,2
-300002,3,2,2,Team Access,59.0,3,2
-300002,3,2,2,Productivity,59.0,3,2
-300002,3,2,2,Capacity,57.0,3,2
-300002,3,2,2,Capability,52.0,3,2
-300002,3,2,2,Priorities,55.0,3,2
-300002,3,2,2,Collaboration,59.0,3,2
-300002,3,2,2,Psych. Safety,62.0,3,2
-300002,3,2,2,Cognitive Load,69.0,3,2
-300002,3,2,2,Leadership,70.0,3,2
-300002,3,2,2,Solution Fit,57.0,3,2
-300002,3,2,2,Innovation,55.0,3,2
-300002,3,2,2,Ambition,60.0,3,2
-3500007,35,7,2,Wellbeing,23.0,35,7
-3500007,35,7,2,Team Access,76.0,35,7
-3500007,35,7,2,Productivity,68.0,35,7
-3500007,35,7,2,Capacity,33.0,35,7
-3500007,35,7,2,Capability,82.0,35,7
-3500007,35,7,2,Priorities,77.0,35,7
-3500007,35,7,2,Collaboration,93.0,35,7
-3500007,35,7,2,Psych. Safety,89.0,35,7
-3500007,35,7,2,Cognitive Load,76.0,35,7
-3500007,35,7,2,Leadership,67.0,35,7
-3500007,35,7,2,Solution Fit,70.0,35,7
-3500007,35,7,2,Innovation,61.0,35,7
-3500007,35,7,2,Ambition,60.0,35,7
-2400002,24,2,2,Wellbeing,71.0,24,2
-2400002,24,2,2,Team Access,67.0,24,2
-2400002,24,2,2,Productivity,75.0,24,2
-2400002,24,2,2,Capacity,61.0,24,2
-2400002,24,2,2,Capability,53.0,24,2
-2400002,24,2,2,Priorities,27.0,24,2
-2400002,24,2,2,Collaboration,67.0,24,2
-2400002,24,2,2,Psych. Safety,79.0,24,2
-2400002,24,2,2,Cognitive Load,72.0,24,2
-2400002,24,2,2,Leadership,45.0,24,2
-2400002,24,2,2,Solution Fit,46.0,24,2
-2400002,24,2,2,Innovation,50.0,24,2
-2400002,24,2,2,Ambition,54.0,24,2
-500000,5,0,2,Wellbeing,74.0,5,0
-500000,5,0,2,Team Access,76.0,5,0
-500000,5,0,2,Productivity,29.0,5,0
-500000,5,0,2,Capacity,66.0,5,0
-500000,5,0,2,Capability,53.0,5,0
-500000,5,0,2,Priorities,31.0,5,0
-500000,5,0,2,Collaboration,32.0,5,0
-500000,5,0,2,Psych. Safety,92.0,5,0
-500000,5,0,2,Cognitive Load,43.0,5,0
-500000,5,0,2,Leadership,92.0,5,0
-500000,5,0,2,Solution Fit,51.0,5,0
-500000,5,0,2,Innovation,68.0,5,0
-500000,5,0,2,Ambition,48.0,5,0
-1100000,11,0,3,Wellbeing,46.0,11,0
-1100000,11,0,3,Team Access,50.0,11,0
-1100000,11,0,3,Productivity,83.0,11,0
-1100000,11,0,3,Capacity,38.0,11,0
-1100000,11,0,3,Capability,42.0,11,0
-1100000,11,0,3,Priorities,46.0,11,0
-1100000,11,0,3,Collaboration,50.0,11,0
-1100000,11,0,3,Psych. Safety,54.0,11,0
-1100000,11,0,3,Cognitive Load,58.0,11,0
-1100000,11,0,3,Leadership,93.0,11,0
-1100000,11,0,3,Solution Fit,42.0,11,0
-1100000,11,0,3,Innovation,46.0,11,0
-1100000,11,0,3,Ambition,50.0,11,0
-1100000,11,0,3,Commercial App.,54.0,11,0
-1100000,11,0,3,Beneficial,58.0,11,0
-2600004,26,4,3,Wellbeing,33.0,26,4
-2600004,26,4,3,Team Access,75.0,26,4
-2600004,26,4,3,Productivity,19.0,26,4
-2600004,26,4,3,Capacity,25.0,26,4
-2600004,26,4,3,Capability,13.0,26,4
-2600004,26,4,3,Priorities,82.0,26,4
-2600004,26,4,3,Collaboration,82.0,26,4
-2600004,26,4,3,Psych. Safety,19.0,26,4
-2600004,26,4,3,Cognitive Load,82.0,26,4
-2600004,26,4,3,Leadership,48.0,26,4
-2600004,26,4,3,Solution Fit,67.0,26,4
-2600004,26,4,3,Innovation,25.0,26,4
-2600004,26,4,3,Ambition,19.0,26,4
-2600004,26,4,3,Commercial App.,78.0,26,4
-2600004,26,4,3,Beneficial,44.0,26,4
-100003,1,3,3,Wellbeing,85.0,1,3
-100003,1,3,3,Team Access,70.0,1,3
-100003,1,3,3,Productivity,59.0,1,3
-100003,1,3,3,Capacity,71.0,1,3
-100003,1,3,3,Capability,93.0,1,3
-100003,1,3,3,Priorities,46.0,1,3
-100003,1,3,3,Collaboration,59.0,1,3
-100003,1,3,3,Psych. Safety,80.0,1,3
-100003,1,3,3,Cognitive Load,72.0,1,3
-100003,1,3,3,Leadership,66.0,1,3
-100003,1,3,3,Solution Fit,79.0,1,3
-100003,1,3,3,Innovation,74.0,1,3
-100003,1,3,3,Ambition,93.0,1,3
-100003,1,3,3,Commercial App.,52.0,1,3
-100003,1,3,3,Beneficial,68.0,1,3
-2700005,27,5,3,Wellbeing,66.0,27,5
-2700005,27,5,3,Team Access,67.0,27,5
-2700005,27,5,3,Productivity,71.0,27,5
-2700005,27,5,3,Capacity,55.0,27,5
-2700005,27,5,3,Capability,60.0,27,5
-2700005,27,5,3,Priorities,58.0,27,5
-2700005,27,5,3,Collaboration,66.0,27,5
-2700005,27,5,3,Psych. Safety,68.0,27,5
-2700005,27,5,3,Cognitive Load,70.0,27,5
-2700005,27,5,3,Leadership,71.0,27,5
-2700005,27,5,3,Solution Fit,59.0,27,5
-2700005,27,5,3,Innovation,60.0,27,5
-2700005,27,5,3,Ambition,64.0,27,5
-2700005,27,5,3,Commercial App.,70.0,27,5
-2700005,27,5,3,Beneficial,72.0,27,5
-200000,2,0,3,Wellbeing,80.0,2,0
-200000,2,0,3,Team Access,68.0,2,0
-200000,2,0,3,Productivity,60.0,2,0
-200000,2,0,3,Capacity,64.0,2,0
-200000,2,0,3,Capability,71.0,2,0
-200000,2,0,3,Priorities,76.0,2,0
-200000,2,0,3,Collaboration,81.0,2,0
-200000,2,0,3,Psych. Safety,85.0,2,0
-200000,2,0,3,Cognitive Load,62.0,2,0
-200000,2,0,3,Leadership,68.0,2,0
-200000,2,0,3,Solution Fit,81.0,2,0
-200000,2,0,3,Innovation,71.0,2,0
-200000,2,0,3,Ambition,52.0,2,0
-200000,2,0,3,Commercial App.,66.0,2,0
-200000,2,0,3,Beneficial,71.0,2,0
-200001,2,1,3,Wellbeing,32.0,2,1
-200001,2,1,3,Team Access,39.0,2,1
-200001,2,1,3,Productivity,74.0,2,1
-200001,2,1,3,Capacity,69.0,2,1
-200001,2,1,3,Capability,85.0,2,1
-200001,2,1,3,Priorities,66.0,2,1
-200001,2,1,3,Collaboration,67.0,2,1
-200001,2,1,3,Psych. Safety,72.0,2,1
-200001,2,1,3,Cognitive Load,74.0,2,1
-200001,2,1,3,Leadership,43.0,2,1
-200001,2,1,3,Solution Fit,25.0,2,1
-200001,2,1,3,Innovation,28.0,2,1
-200001,2,1,3,Ambition,30.0,2,1
-200001,2,1,3,Commercial App.,42.0,2,1
-200001,2,1,3,Beneficial,59.0,2,1
-200008,2,8,3,Wellbeing,22.0,2,8
-200008,2,8,3,Team Access,76.0,2,8
-200008,2,8,3,Productivity,36.0,2,8
-200008,2,8,3,Capacity,33.0,2,8
-200008,2,8,3,Capability,71.0,2,8
-200008,2,8,3,Priorities,42.0,2,8
-200008,2,8,3,Collaboration,76.0,2,8
-200008,2,8,3,Psych. Safety,89.0,2,8
-200008,2,8,3,Cognitive Load,49.0,2,8
-200008,2,8,3,Leadership,39.0,2,8
-200008,2,8,3,Solution Fit,64.0,2,8
-200008,2,8,3,Innovation,16.0,2,8
-200008,2,8,3,Ambition,27.0,2,8
-200008,2,8,3,Commercial App.,52.0,2,8
-200008,2,8,3,Beneficial,47.0,2,8
-3500002,35,2,3,Wellbeing,74.0,35,2
-3500002,35,2,3,Team Access,76.0,35,2
-3500002,35,2,3,Productivity,79.0,35,2
-3500002,35,2,3,Capacity,80.0,35,2
-3500002,35,2,3,Capability,66.0,35,2
-3500002,35,2,3,Priorities,83.0,35,2
-3500002,35,2,3,Collaboration,77.0,35,2
-3500002,35,2,3,Psych. Safety,74.0,35,2
-3500002,35,2,3,Cognitive Load,71.0,35,2
-3500002,35,2,3,Leadership,86.0,35,2
-3500002,35,2,3,Solution Fit,95.0,35,2
-3500002,35,2,3,Innovation,65.0,35,2
-3500002,35,2,3,Ambition,74.0,35,2
-3500002,35,2,3,Commercial App.,90.0,35,2
-3500002,35,2,3,Beneficial,84.0,35,2
-1600002,16,2,3,Wellbeing,81.0,16,2
-1600002,16,2,3,Team Access,72.0,16,2
-1600002,16,2,3,Productivity,77.0,16,2
-1600002,16,2,3,Capacity,69.0,16,2
-1600002,16,2,3,Capability,74.0,16,2
-1600002,16,2,3,Priorities,71.0,16,2
-1600002,16,2,3,Collaboration,93.0,16,2
-1600002,16,2,3,Psych. Safety,88.0,16,2
-1600002,16,2,3,Cognitive Load,83.0,16,2
-1600002,16,2,3,Leadership,90.0,16,2
-1600002,16,2,3,Solution Fit,86.0,16,2
-1600002,16,2,3,Innovation,79.0,16,2
-1600002,16,2,3,Ambition,91.0,16,2
-1600002,16,2,3,Commercial App.,54.0,16,2
-1600002,16,2,3,Beneficial,74.0,16,2
-300002,3,2,3,Wellbeing,60.0,3,2
-300002,3,2,3,Team Access,58.0,3,2
-300002,3,2,3,Productivity,62.0,3,2
-300002,3,2,3,Capacity,52.0,3,2
-300002,3,2,3,Capability,53.0,3,2
-300002,3,2,3,Priorities,60.0,3,2
-300002,3,2,3,Collaboration,60.0,3,2
-300002,3,2,3,Psych. Safety,60.0,3,2
-300002,3,2,3,Cognitive Load,65.0,3,2
-300002,3,2,3,Leadership,70.0,3,2
-300002,3,2,3,Solution Fit,40.0,3,2
-300002,3,2,3,Innovation,67.0,3,2
-300002,3,2,3,Ambition,55.0,3,2
-300002,3,2,3,Commercial App.,62.0,3,2
-300002,3,2,3,Beneficial,29.0,3,2
-300000,3,0,3,Wellbeing,76.0,3,0
-300000,3,0,3,Team Access,67.0,3,0
-300000,3,0,3,Productivity,54.0,3,0
-300000,3,0,3,Capacity,56.0,3,0
-300000,3,0,3,Capability,62.0,3,0
-300000,3,0,3,Priorities,57.0,3,0
-300000,3,0,3,Collaboration,59.0,3,0
-300000,3,0,3,Psych. Safety,51.0,3,0
-300000,3,0,3,Cognitive Load,53.0,3,0
-300000,3,0,3,Leadership,78.0,3,0
-300000,3,0,3,Solution Fit,62.0,3,0
-300000,3,0,3,Innovation,54.0,3,0
-300000,3,0,3,Ambition,50.0,3,0
-300000,3,0,3,Commercial App.,45.0,3,0
-300000,3,0,3,Beneficial,60.0,3,0
-1600003,16,3,3,Wellbeing,91.0,16,3
-1600003,16,3,3,Team Access,95.0,16,3
-1600003,16,3,3,Productivity,77.0,16,3
-1600003,16,3,3,Capacity,16.0,16,3
-1600003,16,3,3,Capability,67.0,16,3
-1600003,16,3,3,Priorities,73.0,16,3
-1600003,16,3,3,Collaboration,85.0,16,3
-1600003,16,3,3,Psych. Safety,88.0,16,3
-1600003,16,3,3,Cognitive Load,58.0,16,3
-1600003,16,3,3,Leadership,91.0,16,3
-1600003,16,3,3,Solution Fit,89.0,16,3
-1600003,16,3,3,Innovation,83.0,16,3
-1600003,16,3,3,Ambition,76.0,16,3
-1600003,16,3,3,Commercial App.,86.0,16,3
-1600003,16,3,3,Beneficial,86.0,16,3
-3500008,35,8,3,Wellbeing,46.0,35,8
-3500008,35,8,3,Team Access,76.0,35,8
-3500008,35,8,3,Productivity,54.0,35,8
-3500008,35,8,3,Capacity,72.0,35,8
-3500008,35,8,3,Capability,88.0,35,8
-3500008,35,8,3,Priorities,81.0,35,8
-3500008,35,8,3,Collaboration,88.0,35,8
-3500008,35,8,3,Psych. Safety,77.0,35,8
-3500008,35,8,3,Cognitive Load,77.0,35,8
-3500008,35,8,3,Leadership,79.0,35,8
-3500008,35,8,3,Solution Fit,80.0,35,8
-3500008,35,8,3,Innovation,74.0,35,8
-3500008,35,8,3,Ambition,74.0,35,8
-3500008,35,8,3,Commercial App.,54.0,35,8
-3500008,35,8,3,Beneficial,58.0,35,8
-3500007,35,7,3,Wellbeing,59.0,35,7
-3500007,35,7,3,Team Access,83.0,35,7
-3500007,35,7,3,Productivity,86.0,35,7
-3500007,35,7,3,Capacity,51.0,35,7
-3500007,35,7,3,Capability,77.0,35,7
-3500007,35,7,3,Priorities,80.0,35,7
-3500007,35,7,3,Collaboration,89.0,35,7
-3500007,35,7,3,Psych. Safety,85.0,35,7
-3500007,35,7,3,Cognitive Load,72.0,35,7
-3500007,35,7,3,Leadership,83.0,35,7
-3500007,35,7,3,Solution Fit,62.0,35,7
-3500007,35,7,3,Innovation,56.0,35,7
-3500007,35,7,3,Ambition,57.0,35,7
-3500007,35,7,3,Commercial App.,67.0,35,7
-3500007,35,7,3,Beneficial,73.0,35,7
-1100008,11,8,3,Wellbeing,46.0,11,8
-1100008,11,8,3,Team Access,82.0,11,8
-1100008,11,8,3,Productivity,86.0,11,8
-1100008,11,8,3,Capacity,38.0,11,8
-1100008,11,8,3,Capability,42.0,11,8
-1100008,11,8,3,Priorities,46.0,11,8
-1100008,11,8,3,Collaboration,50.0,11,8
-1100008,11,8,3,Psych. Safety,54.0,11,8
-1100008,11,8,3,Cognitive Load,58.0,11,8
-1100008,11,8,3,Leadership,86.0,11,8
-1100008,11,8,3,Solution Fit,42.0,11,8
-1100008,11,8,3,Innovation,46.0,11,8
-1100008,11,8,3,Ambition,50.0,11,8
-1100008,11,8,3,Commercial App.,54.0,11,8
-1100008,11,8,3,Beneficial,80.0,11,8
-1300000,13,0,3,Wellbeing,73.0,13,0
-1300000,13,0,3,Team Access,75.0,13,0
-1300000,13,0,3,Productivity,71.0,13,0
-1300000,13,0,3,Capacity,70.0,13,0
-1300000,13,0,3,Capability,75.0,13,0
-1300000,13,0,3,Priorities,66.0,13,0
-1300000,13,0,3,Collaboration,80.0,13,0
-1300000,13,0,3,Psych. Safety,100.0,13,0
-1300000,13,0,3,Cognitive Load,65.0,13,0
-1300000,13,0,3,Leadership,80.0,13,0
-1300000,13,0,3,Solution Fit,61.0,13,0
-1300000,13,0,3,Innovation,70.0,13,0
-1300000,13,0,3,Ambition,70.0,13,0
-1300000,13,0,3,Commercial App.,70.0,13,0
-1300000,13,0,3,Beneficial,70.0,13,0
-2700003,27,3,3,Wellbeing,91.0,27,3
-2700003,27,3,3,Team Access,63.0,27,3
-2700003,27,3,3,Productivity,68.0,27,3
-2700003,27,3,3,Capacity,65.0,27,3
-2700003,27,3,3,Capability,60.0,27,3
-2700003,27,3,3,Priorities,66.0,27,3
-2700003,27,3,3,Collaboration,70.0,27,3
-2700003,27,3,3,Psych. Safety,70.0,27,3
-2700003,27,3,3,Cognitive Load,58.0,27,3
-2700003,27,3,3,Leadership,62.0,27,3
-2700003,27,3,3,Solution Fit,43.0,27,3
-2700003,27,3,3,Innovation,41.0,27,3
-2700003,27,3,3,Ambition,51.0,27,3
-2700003,27,3,3,Commercial App.,54.0,27,3
-2700003,27,3,3,Beneficial,40.0,27,3
-300005,3,5,3,Wellbeing,22.0,3,5
-300005,3,5,3,Team Access,90.0,3,5
-300005,3,5,3,Productivity,35.0,3,5
-300005,3,5,3,Capacity,73.0,3,5
-300005,3,5,3,Capability,60.0,3,5
-300005,3,5,3,Priorities,72.0,3,5
-300005,3,5,3,Collaboration,69.0,3,5
-300005,3,5,3,Psych. Safety,76.0,3,5
-300005,3,5,3,Cognitive Load,79.0,3,5
-300005,3,5,3,Leadership,81.0,3,5
-300005,3,5,3,Solution Fit,42.0,3,5
-300005,3,5,3,Innovation,46.0,3,5
-300005,3,5,3,Ambition,50.0,3,5
-300005,3,5,3,Commercial App.,54.0,3,5
-300005,3,5,3,Beneficial,58.0,3,5
-300007,3,7,3,Wellbeing,67.0,3,7
-300007,3,7,3,Team Access,71.0,3,7
-300007,3,7,3,Productivity,67.0,3,7
-300007,3,7,3,Capacity,79.0,3,7
-300007,3,7,3,Capability,69.0,3,7
-300007,3,7,3,Priorities,72.0,3,7
-300007,3,7,3,Collaboration,69.0,3,7
-300007,3,7,3,Psych. Safety,73.0,3,7
-300007,3,7,3,Cognitive Load,74.0,3,7
-300007,3,7,3,Leadership,75.0,3,7
-300007,3,7,3,Solution Fit,51.0,3,7
-300007,3,7,3,Innovation,62.0,3,7
-300007,3,7,3,Ambition,50.0,3,7
-300007,3,7,3,Commercial App.,62.0,3,7
-300007,3,7,3,Beneficial,63.0,3,7
-1900003,19,3,3,Wellbeing,80.0,19,3
-1900003,19,3,3,Team Access,82.0,19,3
-1900003,19,3,3,Productivity,55.0,19,3
-1900003,19,3,3,Capacity,80.0,19,3
-1900003,19,3,3,Capability,67.0,19,3
-1900003,19,3,3,Priorities,64.0,19,3
-1900003,19,3,3,Collaboration,74.0,19,3
-1900003,19,3,3,Psych. Safety,92.0,19,3
-1900003,19,3,3,Cognitive Load,72.0,19,3
-1900003,19,3,3,Leadership,60.0,19,3
-1900003,19,3,3,Solution Fit,42.0,19,3
-1900003,19,3,3,Innovation,62.0,19,3
-1900003,19,3,3,Ambition,75.0,19,3
-1900003,19,3,3,Commercial App.,70.0,19,3
-1900003,19,3,3,Beneficial,90.0,19,3
-2500000,25,0,3,Wellbeing,45.0,25,0
-2500000,25,0,3,Team Access,91.0,25,0
-2500000,25,0,3,Productivity,58.0,25,0
-2500000,25,0,3,Capacity,17.0,25,0
-2500000,25,0,3,Capability,42.0,25,0
-2500000,25,0,3,Priorities,66.0,25,0
-2500000,25,0,3,Collaboration,69.0,25,0
-2500000,25,0,3,Psych. Safety,72.0,25,0
-2500000,25,0,3,Cognitive Load,83.0,25,0
-2500000,25,0,3,Leadership,78.0,25,0
-2500000,25,0,3,Solution Fit,81.0,25,0
-2500000,25,0,3,Innovation,95.0,25,0
-2500000,25,0,3,Ambition,96.0,25,0
-2500000,25,0,3,Commercial App.,84.0,25,0
-2500000,25,0,3,Beneficial,89.0,25,0
-300004,3,4,3,Wellbeing,63.0,3,4
-300004,3,4,3,Team Access,67.0,3,4
-300004,3,4,3,Productivity,74.0,3,4
-300004,3,4,3,Capacity,69.0,3,4
-300004,3,4,3,Capability,66.0,3,4
-300004,3,4,3,Priorities,75.0,3,4
-300004,3,4,3,Collaboration,70.0,3,4
-300004,3,4,3,Psych. Safety,74.0,3,4
-300004,3,4,3,Cognitive Load,58.0,3,4
-300004,3,4,3,Leadership,62.0,3,4
-300004,3,4,3,Solution Fit,63.0,3,4
-300004,3,4,3,Innovation,67.0,3,4
-300004,3,4,3,Ambition,50.0,3,4
-300004,3,4,3,Commercial App.,71.0,3,4
-300004,3,4,3,Beneficial,58.0,3,4
-400005,4,5,3,Wellbeing,54.0,4,5
-400005,4,5,3,Team Access,29.0,4,5
-400005,4,5,3,Productivity,21.0,4,5
-400005,4,5,3,Capacity,19.0,4,5
-400005,4,5,3,Capability,28.0,4,5
